
====================================================================================================
RELATORIO DE EXECUCAO DO FLUXO DE POTENCIA CONTINUADO (CONVERGENCIA)
SISTEMA: IEEE 14 BARRAS
DATA: 20/11/2025 19:16:34
====================================================================================================

NUM.    STATUS          PASSO (LAMBDA)    CARGA TOTAL (MW)    CARGA TOTAL (Mvar)    TENSAO MIN (PU)
1092    Convergente     3.1820            952.82              870.21                0.8712
1093    Convergente     3.1840            953.65              871.73                0.8710
1094    Convergente     3.1860            954.49              873.24                0.8707
1095    Convergente     3.1880            955.32              874.76                0.8705
1096    Convergente     3.1900            956.16              876.28                0.8703
1097    Convergente     3.1920            956.99              877.80                0.8701
1098    Convergente     3.1940            957.83              879.33                0.8699
1099    Convergente     3.1960            958.67              880.86                0.8696
1100    Convergente     3.1980            959.51              882.39                0.8694
1101    Convergente     3.2000            960.35              883.92                0.8692
1102    Convergente     3.2020            961.19              885.46                0.8690
1103    Convergente     3.2040            962.03              887.00                0.8687
1104    Convergente     3.2060            962.87              888.54                0.8685
1105    Convergente     3.2080            963.71              890.08                0.8683
1106    Convergente     3.2100            964.55              891.63                0.8681
1107    Convergente     3.2120            965.40              893.18                0.8679
1108    Convergente     3.2140            966.24              894.73                0.8676
1109    Convergente     3.2160            967.08              896.29                0.8674
1110    Convergente     3.2180            967.93              897.85                0.8672
1111    Convergente     3.2200            968.78              899.41                0.8670
1112    Convergente     3.2220            969.62              900.98                0.8667
1113    Convergente     3.2240            970.47              902.54                0.8665
1114    Convergente     3.2260            971.32              904.11                0.8663
1115    Convergente     3.2280            972.17              905.69                0.8661
1116    Convergente     3.2300            973.02              907.26                0.8658
1117    Convergente     3.2320            973.87              908.84                0.8656
1118    Convergente     3.2340            974.72              910.42                0.8654
1119    Convergente     3.2360            975.57              912.01                0.8651
1120    Convergente     3.2380            976.42              913.59                0.8649
1121    Convergente     3.2400            977.28              915.18                0.8647
1122    Convergente     3.2420            978.13              916.78                0.8645
1123    Convergente     3.2440            978.99              918.37                0.8642
1124    Convergente     3.2460            979.84              919.97                0.8640
1125    Convergente     3.2480            980.70              921.57                0.8638
1126    Convergente     3.2500            981.55              923.18                0.8636
1127    Convergente     3.2520            982.41              924.79                0.8633
1128    Convergente     3.2540            983.27              926.40                0.8631
1129    Convergente     3.2560            984.13              928.01                0.8629
1130    Convergente     3.2580            984.99              929.63                0.8626
1131    Convergente     3.2600            985.85              931.25                0.8624
1132    Convergente     3.2620            986.71              932.87                0.8622
1133    Convergente     3.2640            987.57              934.50                0.8619
1134    Convergente     3.2660            988.44              936.13                0.8617
1135    Convergente     3.2680            989.30              937.76                0.8615
1136    Convergente     3.2700            990.17              939.39                0.8613
1137    Convergente     3.2720            991.03              941.03                0.8610
1138    Convergente     3.2740            991.90              942.67                0.8608
1139    Convergente     3.2760            992.76              944.32                0.8606
1140    Convergente     3.2780            993.63              945.97                0.8603
1141    Convergente     3.2800            994.50              947.62                0.8601
1142    Convergente     3.2820            995.37              949.27                0.8599
1143    Convergente     3.2840            996.24              950.93                0.8596
1144    Convergente     3.2860            997.11              952.59                0.8594
1145    Convergente     3.2880            997.98              954.25                0.8592
1146    Convergente     3.2900            998.85              955.92                0.8589
1147    Convergente     3.2920            999.73              957.59                0.8587
1148    Convergente     3.2940            1000.60             959.26                0.8585
1149    Convergente     3.2960            1001.48             960.94                0.8582
1150    Convergente     3.2980            1002.35             962.61                0.8580
1151    Convergente     3.3000            1003.23             964.30                0.8577
1152    Convergente     3.3020            1004.10             965.98                0.8575
1153    Convergente     3.3040            1004.98             967.67                0.8573
1154    Convergente     3.3060            1005.86             969.36                0.8570
1155    Convergente     3.3080            1006.74             971.06                0.8568
1156    Convergente     3.3100            1007.62             972.76                0.8566
1157    Convergente     3.3120            1008.50             974.46                0.8563
1158    Convergente     3.3140            1009.38             976.17                0.8561
1159    Convergente     3.3160            1010.27             977.87                0.8558
1160    Convergente     3.3180            1011.15             979.59                0.8556
1161    Convergente     3.3200            1012.04             981.30                0.8554
1162    Convergente     3.3220            1012.92             983.02                0.8551
1163    Convergente     3.3240            1013.81             984.74                0.8549
1164    Convergente     3.3260            1014.69             986.47                0.8547
1165    Convergente     3.3280            1015.58             988.20                0.8544
1166    Convergente     3.3300            1016.47             989.93                0.8542
1167    Convergente     3.3320            1017.36             991.67                0.8539
1168    Convergente     3.3340            1018.25             993.40                0.8537
1169    Convergente     3.3360            1019.14             995.15                0.8534
1170    Convergente     3.3380            1020.04             996.89                0.8532
1171    Convergente     3.3400            1020.93             998.64                0.8530
1172    Convergente     3.3420            1021.82             1000.40               0.8527
1173    Convergente     3.3440            1022.72             1002.15               0.8525
1174    Convergente     3.3460            1023.61             1003.91               0.8522
1175    Convergente     3.3480            1024.51             1005.68               0.8520
1176    Convergente     3.3500            1025.41             1007.44               0.8517
1177    Convergente     3.3520            1026.31             1009.22               0.8515
1178    Convergente     3.3540            1027.21             1010.99               0.8513
1179    Convergente     3.3560            1028.11             1012.77               0.8510
1180    Convergente     3.3580            1029.01             1014.55               0.8508
1181    Convergente     3.3600            1029.91             1016.34               0.8505
1182    Convergente     3.3620            1030.81             1018.12               0.8503
1183    Convergente     3.3640            1031.72             1019.92               0.8500
1184    Convergente     3.3660            1032.62             1021.71               0.8498
1185    Convergente     3.3680            1033.53             1023.51               0.8495
1186    Convergente     3.3700            1034.43             1025.32               0.8493
1187    Convergente     3.3720            1035.34             1027.12               0.8490
1188    Convergente     3.3740            1036.25             1028.94               0.8488
1189    Convergente     3.3760            1037.16             1030.75               0.8485
1190    Convergente     3.3780            1038.07             1032.57               0.8483
1191    Convergente     3.3800            1038.98             1034.39               0.8481
1192    Convergente     3.3820            1039.89             1036.22               0.8478
1193    Convergente     3.3840            1040.80             1038.05               0.8476
1194    Convergente     3.3860            1041.72             1039.88               0.8473
1195    Convergente     3.3880            1042.63             1041.72               0.8471
1196    Convergente     3.3900            1043.55             1043.56               0.8468
1197    Convergente     3.3920            1044.47             1045.41               0.8465
1198    Convergente     3.3940            1045.39             1047.25               0.8463
1199    Convergente     3.3960            1046.30             1049.11               0.8460
1200    Convergente     3.3980            1047.22             1050.96               0.8458
1201    Convergente     3.4000            1048.14             1052.83               0.8455
1202    Convergente     3.4020            1049.07             1054.69               0.8453
1203    Convergente     3.4040            1049.99             1056.56               0.8450
1204    Convergente     3.4060            1050.91             1058.43               0.8448
1205    Convergente     3.4080            1051.84             1060.31               0.8445
1206    Convergente     3.4100            1052.76             1062.19               0.8443
1207    Convergente     3.4120            1053.69             1064.08               0.8440
1208    Convergente     3.4140            1054.62             1065.96               0.8438
1209    Convergente     3.4160            1055.55             1067.86               0.8435
1210    Convergente     3.4180            1056.48             1069.75               0.8433
1211    Convergente     3.4200            1057.41             1071.66               0.8430
1212    Convergente     3.4220            1058.34             1073.56               0.8427
1213    Convergente     3.4240            1059.27             1075.47               0.8425
1214    Convergente     3.4260            1060.21             1077.38               0.8422
1215    Convergente     3.4280            1061.14             1079.30               0.8420
1216    Convergente     3.4300            1062.08             1081.22               0.8417
1217    Convergente     3.4320            1063.02             1083.15               0.8415
1218    Convergente     3.4340            1063.95             1085.08               0.8412
1219    Convergente     3.4360            1064.89             1087.02               0.8409
1220    Convergente     3.4380            1065.83             1088.95               0.8407
1221    Convergente     3.4400            1066.78             1090.90               0.8404
1222    Convergente     3.4420            1067.72             1092.85               0.8402
1223    Convergente     3.4440            1068.66             1094.80               0.8399
1224    Convergente     3.4460            1069.61             1096.75               0.8396
1225    Convergente     3.4480            1070.55             1098.71               0.8394
1226    Convergente     3.4500            1071.50             1100.68               0.8391
1227    Convergente     3.4520            1072.45             1102.65               0.8388
1228    Convergente     3.4540            1073.40             1104.62               0.8386
1229    Convergente     3.4560            1074.35             1106.60               0.8383
1230    Convergente     3.4580            1075.30             1108.58               0.8381
1231    Convergente     3.4600            1076.25             1110.57               0.8378
1232    Convergente     3.4620            1077.20             1112.56               0.8375
1233    Convergente     3.4640            1078.16             1114.56               0.8373
1234    Convergente     3.4660            1079.11             1116.56               0.8370
1235    Convergente     3.4680            1080.07             1118.57               0.8367
1236    Convergente     3.4700            1081.03             1120.58               0.8365
1237    Convergente     3.4720            1081.99             1122.59               0.8362
1238    Convergente     3.4740            1082.95             1124.61               0.8359
1239    Convergente     3.4760            1083.91             1126.64               0.8357
1240    Convergente     3.4780            1084.87             1128.66               0.8354
1241    Convergente     3.4800            1085.84             1130.70               0.8351
1242    Convergente     3.4820            1086.80             1132.74               0.8349
1243    Convergente     3.4840            1087.77             1134.78               0.8346
1244    Convergente     3.4860            1088.74             1136.83               0.8343
1245    Convergente     3.4880            1089.70             1138.88               0.8340
1246    Convergente     3.4900            1090.67             1140.94               0.8338
1247    Convergente     3.4920            1091.65             1143.00               0.8335
1248    Convergente     3.4940            1092.62             1145.07               0.8332
1249    Convergente     3.4960            1093.59             1147.14               0.8330
1250    Convergente     3.4980            1094.57             1149.22               0.8327
1251    Convergente     3.5000            1095.54             1151.30               0.8324
1252    Convergente     3.5020            1096.52             1153.38               0.8321
1253    Convergente     3.5040            1097.50             1155.48               0.8319
1254    Convergente     3.5060            1098.48             1157.57               0.8316
1255    Convergente     3.5080            1099.46             1159.68               0.8313
1256    Convergente     3.5100            1100.44             1161.78               0.8310
1257    Convergente     3.5120            1101.42             1163.89               0.8308
1258    Convergente     3.5140            1102.41             1166.01               0.8305
1259    Convergente     3.5160            1103.40             1168.13               0.8302
1260    Convergente     3.5180            1104.38             1170.26               0.8299
1261    Convergente     3.5200            1105.37             1172.39               0.8297
1262    Convergente     3.5220            1106.36             1174.53               0.8294
1263    Convergente     3.5240            1107.35             1176.68               0.8291
1264    Convergente     3.5260            1108.35             1178.82               0.8288
1265    Convergente     3.5280            1109.34             1180.98               0.8285
1266    Convergente     3.5300            1110.33             1183.14               0.8283
1267    Convergente     3.5320            1111.33             1185.30               0.8280
1268    Convergente     3.5340            1112.33             1187.47               0.8277
1269    Convergente     3.5360            1113.33             1189.65               0.8274
1270    Convergente     3.5380            1114.33             1191.83               0.8271
1271    Convergente     3.5400            1115.33             1194.02               0.8268
1272    Convergente     3.5420            1116.33             1196.21               0.8266
1273    Convergente     3.5440            1117.34             1198.41               0.8263
1274    Convergente     3.5460            1118.35             1200.61               0.8260
1275    Convergente     3.5480            1119.35             1202.82               0.8257
1276    Convergente     3.5500            1120.36             1205.03               0.8254
1277    Convergente     3.5520            1121.37             1207.25               0.8251
1278    Convergente     3.5540            1122.38             1209.48               0.8249
1279    Convergente     3.5560            1123.40             1211.71               0.8246
1280    Convergente     3.5580            1124.41             1213.95               0.8243
1281    Convergente     3.5600            1125.43             1216.19               0.8240
1282    Convergente     3.5620            1126.45             1218.44               0.8237
1283    Convergente     3.5640            1127.46             1220.69               0.8234
1284    Convergente     3.5660            1128.48             1222.96               0.8231
1285    Convergente     3.5680            1129.51             1225.22               0.8228
1286    Convergente     3.5700            1130.53             1227.50               0.8225
1287    Convergente     3.5720            1131.56             1229.77               0.8223
1288    Convergente     3.5740            1132.58             1232.06               0.8220
1289    Convergente     3.5760            1133.61             1234.35               0.8217
1290    Convergente     3.5780            1134.64             1236.65               0.8214
1291    Convergente     3.5800            1135.67             1238.95               0.8211
1292    Convergente     3.5820            1136.70             1241.26               0.8208
1293    Convergente     3.5840            1137.74             1243.58               0.8205
1294    Convergente     3.5860            1138.77             1245.90               0.8202
1295    Convergente     3.5880            1139.81             1248.23               0.8199
1296    Convergente     3.5900            1140.85             1250.56               0.8196
1297    Convergente     3.5920            1141.89             1252.90               0.8193
1298    Convergente     3.5940            1142.93             1255.25               0.8190
1299    Convergente     3.5960            1143.97             1257.60               0.8187
1300    Convergente     3.5980            1145.02             1259.96               0.8184
1301    Convergente     3.6000            1146.07             1262.33               0.8181
1302    Convergente     3.6020            1147.11             1264.70               0.8178
1303    Convergente     3.6040            1148.16             1267.08               0.8175
1304    Convergente     3.6060            1149.22             1269.47               0.8172
1305    Convergente     3.6080            1150.27             1271.86               0.8169
1306    Convergente     3.6100            1151.32             1274.26               0.8166
1307    Convergente     3.6120            1152.38             1276.67               0.8163
1308    Convergente     3.6140            1153.44             1279.08               0.8160
1309    Convergente     3.6160            1154.50             1281.50               0.8157
1310    Convergente     3.6180            1155.56             1283.93               0.8154
1311    Convergente     3.6200            1156.63             1286.37               0.8151
1312    Convergente     3.6220            1157.69             1288.81               0.8148
1313    Convergente     3.6240            1158.76             1291.26               0.8145
1314    Convergente     3.6260            1159.83             1293.71               0.8142
1315    Convergente     3.6280            1160.90             1296.17               0.8139
1316    Convergente     3.6300            1161.97             1298.64               0.8135
1317    Convergente     3.6320            1163.04             1301.12               0.8132
1318    Convergente     3.6340            1164.12             1303.61               0.8129
1319    Convergente     3.6360            1165.20             1306.10               0.8126
1320    Convergente     3.6380            1166.28             1308.60               0.8123
1321    Convergente     3.6400            1167.36             1311.10               0.8120
1322    Convergente     3.6420            1168.44             1313.62               0.8117
1323    Convergente     3.6440            1169.53             1316.14               0.8114
1324    Convergente     3.6460            1170.61             1318.67               0.8110
1325    Convergente     3.6480            1171.70             1321.20               0.8107
1326    Convergente     3.6500            1172.79             1323.75               0.8104
1327    Convergente     3.6520            1173.89             1326.30               0.8101
1328    Convergente     3.6540            1174.98             1328.86               0.8098
1329    Convergente     3.6560            1176.08             1331.43               0.8095
1330    Convergente     3.6580            1177.18             1334.01               0.8091
1331    Convergente     3.6600            1178.28             1336.59               0.8088
1332    Convergente     3.6620            1179.38             1339.18               0.8085
1333    Convergente     3.6640            1180.49             1341.78               0.8082
1334    Convergente     3.6660            1181.59             1344.39               0.8079
1335    Convergente     3.6680            1182.70             1347.01               0.8075
1336    Convergente     3.6700            1183.81             1349.63               0.8072
1337    Convergente     3.6720            1184.92             1352.26               0.8069
1338    Convergente     3.6740            1186.04             1354.90               0.8066
1339    Convergente     3.6760            1187.16             1357.55               0.8062
1340    Convergente     3.6780            1188.28             1360.21               0.8059
1341    Convergente     3.6800            1189.40             1362.88               0.8056
1342    Convergente     3.6820            1190.52             1365.56               0.8053
1343    Convergente     3.6840            1191.65             1368.24               0.8049
1344    Convergente     3.6860            1192.77             1370.93               0.8046
1345    Convergente     3.6880            1193.90             1373.63               0.8043
1346    Convergente     3.6900            1195.04             1376.34               0.8039
1347    Convergente     3.6920            1196.17             1379.06               0.8036
1348    Convergente     3.6940            1197.31             1381.79               0.8033
1349    Convergente     3.6960            1198.44             1384.53               0.8029
1350    Convergente     3.6980            1199.59             1387.28               0.8026
1351    Convergente     3.7000            1200.73             1390.03               0.8023
1352    Convergente     3.7020            1201.88             1392.80               0.8019
1353    Convergente     3.7040            1203.02             1395.57               0.8016
1354    Convergente     3.7060            1204.17             1398.36               0.8013
1355    Convergente     3.7080            1205.33             1401.15               0.8009
1356    Convergente     3.7100            1206.48             1403.96               0.8006
1357    Convergente     3.7120            1207.64             1406.77               0.8002
1358    Convergente     3.7140            1208.80             1409.59               0.7999
1359    Convergente     3.7160            1209.96             1412.43               0.7995
1360    Convergente     3.7180            1211.13             1415.27               0.7992
1361    Convergente     3.7200            1212.29             1418.12               0.7989
1362    Convergente     3.7220            1213.46             1420.99               0.7985
1363    Convergente     3.7240            1214.64             1423.86               0.7982
1364    Convergente     3.7260            1215.81             1426.74               0.7978
1365    Convergente     3.7280            1216.99             1429.64               0.7975
1366    Convergente     3.7300            1218.17             1432.54               0.7971
1367    Convergente     3.7320            1219.35             1435.46               0.7968
1368    Convergente     3.7340            1220.54             1438.38               0.7964
1369    Convergente     3.7360            1221.72             1441.32               0.7961
1370    Convergente     3.7380            1222.91             1444.27               0.7957
1371    Convergente     3.7400            1224.11             1447.23               0.7954
1372    Convergente     3.7420            1225.30             1450.19               0.7950
1373    Convergente     3.7440            1226.50             1453.18               0.7946
1374    Convergente     3.7460            1227.71             1456.17               0.7943
1375    Convergente     3.7480            1228.91             1459.17               0.7939
1376    Convergente     3.7500            1230.12             1462.19               0.7936
1377    Convergente     3.7520            1231.33             1465.21               0.7932
1378    Convergente     3.7540            1232.54             1468.25               0.7928
1379    Convergente     3.7560            1233.76             1471.30               0.7925
1380    Convergente     3.7580            1234.97             1474.36               0.7921
1381    Convergente     3.7600            1236.20             1477.43               0.7918
1382    Convergente     3.7620            1237.42             1480.52               0.7914
1383    Convergente     3.7640            1238.65             1483.62               0.7910
1384    Convergente     3.7660            1239.88             1486.73               0.7907
1385    Convergente     3.7680            1241.11             1489.85               0.7903
1386    Convergente     3.7700            1242.35             1492.99               0.7899
1387    Convergente     3.7720            1243.59             1496.14               0.7895
1388    Convergente     3.7740            1244.84             1499.30               0.7892
1389    Convergente     3.7760            1246.08             1502.47               0.7888
1390    Convergente     3.7780            1247.33             1505.66               0.7884
1391    Convergente     3.7800            1248.59             1508.86               0.7880
1392    Convergente     3.7820            1249.84             1512.07               0.7877
1393    Convergente     3.7840            1251.10             1515.30               0.7873
1394    Convergente     3.7860            1252.37             1518.54               0.7869
1395    Convergente     3.7880            1253.63             1521.80               0.7865
1396    Convergente     3.7900            1254.90             1525.06               0.7861
1397    Convergente     3.7920            1256.18             1528.35               0.7858
1398    Convergente     3.7940            1257.45             1531.64               0.7854
1399    Convergente     3.7960            1258.73             1534.96               0.7850
1400    Convergente     3.7980            1260.02             1538.28               0.7846
1401    Convergente     3.8000            1261.31             1541.62               0.7842
1402    Convergente     3.8020            1262.60             1544.98               0.7838
1403    Convergente     3.8040            1263.89             1548.35               0.7834
1404    Convergente     3.8060            1265.19             1551.74               0.7830
1405    Convergente     3.8080            1266.49             1555.14               0.7826
1406    Convergente     3.8100            1267.80             1558.55               0.7822
1407    Convergente     3.8120            1269.11             1561.99               0.7818
1408    Convergente     3.8140            1270.43             1565.44               0.7814
1409    Convergente     3.8160            1271.74             1568.90               0.7810
1410    Convergente     3.8180            1273.07             1572.38               0.7806
1411    Convergente     3.8200            1274.39             1575.88               0.7802
1412    Convergente     3.8220            1275.72             1579.40               0.7798
1413    Convergente     3.8240            1277.06             1582.93               0.7794
1414    Convergente     3.8260            1278.40             1586.48               0.7790
1415    Convergente     3.8280            1279.74             1590.04               0.7786
1416    Convergente     3.8300            1281.09             1593.63               0.7782
1417    Convergente     3.8320            1282.44             1597.23               0.7778
1418    Convergente     3.8340            1283.80             1600.85               0.7774
1419    Convergente     3.8360            1285.16             1604.49               0.7769
1420    Convergente     3.8380            1286.53             1608.14               0.7765
1421    Convergente     3.8400            1287.90             1611.82               0.7761
1422    Convergente     3.8420            1289.27             1615.51               0.7757
1423    Convergente     3.8440            1290.65             1619.23               0.7753
1424    Convergente     3.8460            1292.04             1622.96               0.7748
1425    Convergente     3.8480            1293.42             1626.71               0.7744
1426    Convergente     3.8500            1294.82             1630.48               0.7740
1427    Convergente     3.8520            1296.22             1634.28               0.7735
1428    Convergente     3.8540            1297.62             1638.09               0.7731
1429    Convergente     3.8560            1299.03             1641.92               0.7727
1430    Convergente     3.8580            1300.45             1645.78               0.7722
1431    Convergente     3.8600            1301.87             1649.66               0.7718
1432    Convergente     3.8620            1303.29             1653.56               0.7714
1433    Convergente     3.8640            1304.72             1657.48               0.7709
1434    Convergente     3.8660            1306.16             1661.42               0.7705
1435    Convergente     3.8680            1307.60             1665.39               0.7700
1436    Convergente     3.8700            1309.05             1669.38               0.7696
1437    Convergente     3.8720            1310.50             1673.39               0.7691
1438    Convergente     3.8740            1311.96             1677.43               0.7687
1439    Convergente     3.8760            1313.43             1681.49               0.7682
1440    Convergente     3.8780            1314.90             1685.57               0.7678
1441    Convergente     3.8800            1316.38             1689.68               0.7673
1442    Convergente     3.8820            1317.86             1693.82               0.7668
1443    Convergente     3.8840            1319.35             1697.98               0.7664
1444    Convergente     3.8860            1320.85             1702.17               0.7659
1445    Convergente     3.8880            1322.35             1706.39               0.7654
1446    Convergente     3.8900            1323.86             1710.63               0.7650
1447    Convergente     3.8920            1325.38             1714.90               0.7645
1448    Convergente     3.8940            1326.90             1719.20               0.7640
1449    Convergente     3.8960            1328.43             1723.52               0.7635
1450    Convergente     3.8980            1329.97             1727.88               0.7630
1451    Convergente     3.9000            1331.51             1732.26               0.7626
1452    Convergente     3.9020            1333.07             1736.68               0.7621
1453    Convergente     3.9040            1334.63             1741.12               0.7616
1454    Convergente     3.9060            1336.19             1745.60               0.7611
1455    Convergente     3.9080            1337.77             1750.11               0.7606
1456    Convergente     3.9100            1339.35             1754.65               0.7601
1457    Convergente     3.9120            1340.94             1759.23               0.7596
1458    Convergente     3.9140            1342.54             1763.84               0.7591
1459    Convergente     3.9160            1344.15             1768.48               0.7586
1460    Convergente     3.9180            1345.77             1773.16               0.7581
1461    Convergente     3.9200            1347.39             1777.87               0.7575
1462    Convergente     3.9220            1349.03             1782.63               0.7570
1463    Convergente     3.9240            1350.67             1787.41               0.7565
1464    Convergente     3.9260            1352.33             1792.24               0.7560
1465    Convergente     3.9280            1353.99             1797.11               0.7555
1466    Convergente     3.9300            1355.66             1802.01               0.7549
1467    Convergente     3.9320            1357.34             1806.96               0.7544
1468    Convergente     3.9340            1359.04             1811.95               0.7538
1469    Convergente     3.9360            1360.74             1816.98               0.7533
1470    Convergente     3.9380            1362.46             1822.06               0.7528
1471    Convergente     3.9400            1364.18             1827.18               0.7522
1472    Convergente     3.9420            1365.92             1832.34               0.7516
1473    Convergente     3.9440            1367.67             1837.56               0.7511
1474    Convergente     3.9460            1369.43             1842.82               0.7505
1475    Convergente     3.9480            1371.20             1848.13               0.7499
1476    Convergente     3.9500            1372.98             1853.49               0.7494
1477    Convergente     3.9520            1374.78             1858.90               0.7488
1478    Convergente     3.9540            1376.59             1864.37               0.7482
1479    Convergente     3.9560            1378.41             1869.90               0.7476
1480    Convergente     3.9580            1380.25             1875.48               0.7470
1481    Convergente     3.9600            1382.10             1881.11               0.7464
1482    Convergente     3.9620            1383.97             1886.81               0.7458
1483    Convergente     3.9640            1385.85             1892.57               0.7452
1484    Convergente     3.9660            1387.75             1898.40               0.7446
1485    Convergente     3.9680            1389.66             1904.28               0.7440
1486    Convergente     3.9700            1391.59             1910.24               0.7433
1487    Convergente     3.9720            1393.54             1916.27               0.7427
1488    Convergente     3.9740            1395.51             1922.37               0.7421
1489    Convergente     3.9760            1397.49             1928.55               0.7414
1490    Convergente     3.9780            1399.49             1934.80               0.7408
1491    Convergente     3.9800            1401.51             1941.13               0.7401
1492    Convergente     3.9820            1403.56             1947.55               0.7394
1493    Convergente     3.9840            1405.62             1954.05               0.7388
1494    Convergente     3.9860            1407.71             1960.64               0.7381
1495    Convergente     3.9880            1409.81             1967.33               0.7374
1496    Convergente     3.9900            1411.95             1974.11               0.7367
1497    Convergente     3.9920            1414.10             1981.00               0.7360
1498    Convergente     3.9940            1416.29             1987.99               0.7352
1499    Convergente     3.9960            1418.50             1995.09               0.7345
1500    Convergente     3.9980            1420.74             2002.31               0.7338
1501    Convergente     4.0000            1423.00             2009.65               0.7330
1502    Convergente     4.0020            1425.30             2017.12               0.7323
1503    Convergente     4.0040            1427.63             2024.72               0.7315
1504    Convergente     4.0060            1430.00             2032.46               0.7307
1505    Convergente     4.0080            1432.40             2040.35               0.7299
1506    Convergente     4.0100            1434.84             2048.40               0.7291
1507    Convergente     4.0120            1437.32             2056.61               0.7282
1508    Convergente     4.0140            1439.85             2065.00               0.7274
1509    Convergente     4.0160            1442.42             2073.59               0.7265
1510    Convergente     4.0180            1445.04             2082.37               0.7256
1511    Convergente     4.0200            1447.71             2091.36               0.7247
1512    Convergente     4.0220            1450.44             2100.59               0.7238
1513    Convergente     4.0240            1453.23             2110.07               0.7229
1514    Convergente     4.0260            1456.09             2119.83               0.7219
1515    Convergente     4.0280            1459.01             2129.87               0.7209
1516    Convergente     4.0300            1462.02             2140.24               0.7199
1517    Convergente     4.0320            1465.11             2150.96               0.7188
1518    Convergente     4.0340            1468.30             2162.08               0.7177
1519    Convergente     4.0360            1471.59             2173.63               0.7166
1520    Convergente     4.0380            1475.01             2185.68               0.7154
1521    Convergente     4.0400            1478.56             2198.29               0.7142
1522    Convergente     4.0420            1482.27             2211.55               0.7129
1523    Convergente     4.0440            1486.16             2225.56               0.7116
1524    Convergente     4.0460            1490.27             2240.47               0.7101
1525    Convergente     4.0480            1494.65             2256.48               0.7086
1526    Convergente     4.0500            1499.36             2273.86               0.7070
1527    Convergente     4.0520            1504.51             2293.05               0.7051
1528    Convergente     4.0540            1510.27             2314.74               0.7031
1529    Convergente     4.0560            1516.96             2340.30               0.7007
1530    Convergente     4.0580            1525.40             2373.04               0.6964
1531    Convergente     4.0600            1540.02             2431.23               0.6875
1532    Divergente      4.0620            ---                 ---                   ---
1533    Divergente      4.0610            ---                 ---                   ---
1534    Divergente      4.0605            ---                 ---                   ---
1535    Divergente      4.0602            ---                 ---                   ---
1536    Convergente     4.0601            1542.10             2439.69               0.6862
1537    Divergente      4.0602            ---                 ---                   ---
1538    Convergente     4.0602            1543.56             2445.63               0.6853
1539    Divergente      4.0602            ---                 ---                   ---
1540    Divergente      4.0602            ---                 ---                   ---
1541    Convergente     4.0602            1544.02             2447.54               0.6850
1542    Divergente      4.0602            ---                 ---                   ---
1543    Convergente     4.0602            1544.28             2448.60               0.6848
1544    Divergente      4.0602            ---                 ---                   ---
====================================================================================================
