
====================================================================================================
RELATORIO DE EXECUCAO DO FLUXO DE POTENCIA CONTINUADO (CONVERGENCIA)
SISTEMA: IEEE 30 BARRAS
DATA: 20/11/2025 19:18:25
====================================================================================================

NUM.    STATUS          PASSO (LAMBDA)    CARGA TOTAL (MW)    CARGA TOTAL (Mvar)    TENSAO MIN (PU)
999     Convergente     2.9960            524.19              398.57                0.8535
1000    Convergente     2.9980            524.57              398.94                0.8533
1001    Convergente     3.0000            524.95              399.32                0.8532
1002    Convergente     3.0020            525.33              399.69                0.8531
1003    Convergente     3.0040            525.71              400.06                0.8529
1004    Convergente     3.0060            526.09              400.43                0.8528
1005    Convergente     3.0080            526.47              400.80                0.8527
1006    Convergente     3.0100            526.85              401.18                0.8525
1007    Convergente     3.0120            527.23              401.55                0.8524
1008    Convergente     3.0140            527.61              401.92                0.8523
1009    Convergente     3.0160            527.99              402.29                0.8522
1010    Convergente     3.0180            528.37              402.67                0.8520
1011    Convergente     3.0200            528.76              403.04                0.8519
1012    Convergente     3.0220            529.14              403.41                0.8518
1013    Convergente     3.0240            529.52              403.79                0.8516
1014    Convergente     3.0260            529.90              404.16                0.8515
1015    Convergente     3.0280            530.28              404.53                0.8514
1016    Convergente     3.0300            530.66              404.91                0.8512
1017    Convergente     3.0320            531.04              405.28                0.8511
1018    Convergente     3.0340            531.42              405.66                0.8510
1019    Convergente     3.0360            531.80              406.03                0.8508
1020    Convergente     3.0380            532.18              406.41                0.8507
1021    Convergente     3.0400            532.57              406.78                0.8506
1022    Convergente     3.0420            532.95              407.16                0.8505
1023    Convergente     3.0440            533.33              407.53                0.8503
1024    Convergente     3.0460            533.71              407.91                0.8502
1025    Convergente     3.0480            534.09              408.29                0.8501
1026    Convergente     3.0500            534.47              408.66                0.8499
1027    Convergente     3.0520            534.86              409.04                0.8498
1028    Convergente     3.0540            535.24              409.41                0.8497
1029    Convergente     3.0560            535.62              409.79                0.8495
1030    Convergente     3.0580            536.00              410.17                0.8494
1031    Convergente     3.0600            536.38              410.55                0.8493
1032    Convergente     3.0620            536.76              410.92                0.8491
1033    Convergente     3.0640            537.15              411.30                0.8490
1034    Convergente     3.0660            537.53              411.68                0.8489
1035    Convergente     3.0680            537.91              412.06                0.8487
1036    Convergente     3.0700            538.29              412.43                0.8486
1037    Convergente     3.0720            538.68              412.81                0.8485
1038    Convergente     3.0740            539.06              413.19                0.8483
1039    Convergente     3.0760            539.44              413.57                0.8482
1040    Convergente     3.0780            539.82              413.95                0.8481
1041    Convergente     3.0800            540.21              414.33                0.8479
1042    Convergente     3.0820            540.59              414.71                0.8478
1043    Convergente     3.0840            540.97              415.09                0.8477
1044    Convergente     3.0860            541.35              415.47                0.8476
1045    Convergente     3.0880            541.74              415.85                0.8474
1046    Convergente     3.0900            542.12              416.23                0.8473
1047    Convergente     3.0920            542.50              416.61                0.8472
1048    Convergente     3.0940            542.89              416.99                0.8470
1049    Convergente     3.0960            543.27              417.37                0.8469
1050    Convergente     3.0980            543.65              417.75                0.8468
1051    Convergente     3.1000            544.03              418.13                0.8466
1052    Convergente     3.1020            544.42              418.51                0.8465
1053    Convergente     3.1040            544.80              418.89                0.8464
1054    Convergente     3.1060            545.18              419.27                0.8462
1055    Convergente     3.1080            545.57              419.65                0.8461
1056    Convergente     3.1100            545.95              420.04                0.8460
1057    Convergente     3.1120            546.34              420.42                0.8458
1058    Convergente     3.1140            546.72              420.80                0.8457
1059    Convergente     3.1160            547.10              421.18                0.8456
1060    Convergente     3.1180            547.49              421.57                0.8454
1061    Convergente     3.1200            547.87              421.95                0.8453
1062    Convergente     3.1220            548.25              422.33                0.8452
1063    Convergente     3.1240            548.64              422.72                0.8450
1064    Convergente     3.1260            549.02              423.10                0.8449
1065    Convergente     3.1280            549.41              423.48                0.8448
1066    Convergente     3.1300            549.79              423.87                0.8446
1067    Convergente     3.1320            550.17              424.25                0.8445
1068    Convergente     3.1340            550.56              424.64                0.8444
1069    Convergente     3.1360            550.94              425.02                0.8442
1070    Convergente     3.1380            551.33              425.41                0.8441
1071    Convergente     3.1400            551.71              425.79                0.8439
1072    Convergente     3.1420            552.10              426.18                0.8438
1073    Convergente     3.1440            552.48              426.56                0.8437
1074    Convergente     3.1460            552.87              426.95                0.8435
1075    Convergente     3.1480            553.25              427.33                0.8434
1076    Convergente     3.1500            553.63              427.72                0.8433
1077    Convergente     3.1520            554.02              428.10                0.8431
1078    Convergente     3.1540            554.40              428.49                0.8430
1079    Convergente     3.1560            554.79              428.88                0.8429
1080    Convergente     3.1580            555.17              429.26                0.8427
1081    Convergente     3.1600            555.56              429.65                0.8426
1082    Convergente     3.1620            555.94              430.04                0.8425
1083    Convergente     3.1640            556.33              430.43                0.8423
1084    Convergente     3.1660            556.72              430.81                0.8422
1085    Convergente     3.1680            557.10              431.20                0.8421
1086    Convergente     3.1700            557.49              431.59                0.8419
1087    Convergente     3.1720            557.87              431.98                0.8418
1088    Convergente     3.1740            558.26              432.37                0.8417
1089    Convergente     3.1760            558.64              432.76                0.8415
1090    Convergente     3.1780            559.03              433.14                0.8414
1091    Convergente     3.1800            559.41              433.53                0.8412
1092    Convergente     3.1820            559.80              433.92                0.8411
1093    Convergente     3.1840            560.19              434.31                0.8410
1094    Convergente     3.1860            560.57              434.70                0.8408
1095    Convergente     3.1880            560.96              435.09                0.8407
1096    Convergente     3.1900            561.34              435.48                0.8406
1097    Convergente     3.1920            561.73              435.87                0.8404
1098    Convergente     3.1940            562.12              436.26                0.8403
1099    Convergente     3.1960            562.50              436.65                0.8402
1100    Convergente     3.1980            562.89              437.04                0.8400
1101    Convergente     3.2000            563.27              437.44                0.8399
1102    Convergente     3.2020            563.66              437.83                0.8398
1103    Convergente     3.2040            564.05              438.22                0.8396
1104    Convergente     3.2060            564.43              438.61                0.8395
1105    Convergente     3.2080            564.82              439.00                0.8393
1106    Convergente     3.2100            565.21              439.39                0.8392
1107    Convergente     3.2120            565.59              439.79                0.8391
1108    Convergente     3.2140            565.98              440.18                0.8389
1109    Convergente     3.2160            566.37              440.57                0.8388
1110    Convergente     3.2180            566.76              440.96                0.8387
1111    Convergente     3.2200            567.14              441.36                0.8385
1112    Convergente     3.2220            567.53              441.75                0.8384
1113    Convergente     3.2240            567.92              442.15                0.8382
1114    Convergente     3.2260            568.30              442.54                0.8381
1115    Convergente     3.2280            568.69              442.93                0.8380
1116    Convergente     3.2300            569.08              443.33                0.8378
1117    Convergente     3.2320            569.47              443.72                0.8377
1118    Convergente     3.2340            569.85              444.12                0.8376
1119    Convergente     3.2360            570.24              444.51                0.8374
1120    Convergente     3.2380            570.63              444.91                0.8373
1121    Convergente     3.2400            571.02              445.30                0.8371
1122    Convergente     3.2420            571.40              445.70                0.8370
1123    Convergente     3.2440            571.79              446.09                0.8369
1124    Convergente     3.2460            572.18              446.49                0.8367
1125    Convergente     3.2480            572.57              446.89                0.8366
1126    Convergente     3.2500            572.96              447.28                0.8365
1127    Convergente     3.2520            573.34              447.68                0.8363
1128    Convergente     3.2540            573.73              448.08                0.8362
1129    Convergente     3.2560            574.12              448.47                0.8360
1130    Convergente     3.2580            574.51              448.87                0.8359
1131    Convergente     3.2600            574.90              449.27                0.8358
1132    Convergente     3.2620            575.29              449.67                0.8356
1133    Convergente     3.2640            575.67              450.06                0.8355
1134    Convergente     3.2660            576.06              450.46                0.8353
1135    Convergente     3.2680            576.45              450.86                0.8352
1136    Convergente     3.2700            576.84              451.26                0.8351
1137    Convergente     3.2720            577.23              451.66                0.8349
1138    Convergente     3.2740            577.62              452.06                0.8348
1139    Convergente     3.2760            578.01              452.46                0.8347
1140    Convergente     3.2780            578.40              452.85                0.8345
1141    Convergente     3.2800            578.78              453.25                0.8344
1142    Convergente     3.2820            579.17              453.65                0.8342
1143    Convergente     3.2840            579.56              454.05                0.8341
1144    Convergente     3.2860            579.95              454.45                0.8340
1145    Convergente     3.2880            580.34              454.86                0.8338
1146    Convergente     3.2900            580.73              455.26                0.8337
1147    Convergente     3.2920            581.12              455.66                0.8335
1148    Convergente     3.2940            581.51              456.06                0.8334
1149    Convergente     3.2960            581.90              456.46                0.8333
1150    Convergente     3.2980            582.29              456.86                0.8331
1151    Convergente     3.3000            582.68              457.26                0.8330
1152    Convergente     3.3020            583.07              457.67                0.8328
1153    Convergente     3.3040            583.46              458.07                0.8327
1154    Convergente     3.3060            583.85              458.47                0.8326
1155    Convergente     3.3080            584.24              458.87                0.8324
1156    Convergente     3.3100            584.63              459.28                0.8323
1157    Convergente     3.3120            585.02              459.68                0.8321
1158    Convergente     3.3140            585.41              460.08                0.8320
1159    Convergente     3.3160            585.80              460.49                0.8319
1160    Convergente     3.3180            586.19              460.89                0.8317
1161    Convergente     3.3200            586.58              461.29                0.8316
1162    Convergente     3.3220            586.97              461.70                0.8314
1163    Convergente     3.3240            587.36              462.10                0.8313
1164    Convergente     3.3260            587.75              462.51                0.8312
1165    Convergente     3.3280            588.14              462.91                0.8310
1166    Convergente     3.3300            588.53              463.32                0.8309
1167    Convergente     3.3320            588.93              463.72                0.8307
1168    Convergente     3.3340            589.32              464.13                0.8306
1169    Convergente     3.3360            589.71              464.53                0.8304
1170    Convergente     3.3380            590.10              464.94                0.8303
1171    Convergente     3.3400            590.49              465.35                0.8302
1172    Convergente     3.3420            590.88              465.75                0.8300
1173    Convergente     3.3440            591.27              466.16                0.8299
1174    Convergente     3.3460            591.66              466.57                0.8297
1175    Convergente     3.3480            592.06              466.97                0.8296
1176    Convergente     3.3500            592.45              467.38                0.8295
1177    Convergente     3.3520            592.84              467.79                0.8293
1178    Convergente     3.3540            593.23              468.20                0.8292
1179    Convergente     3.3560            593.62              468.61                0.8290
1180    Convergente     3.3580            594.01              469.01                0.8289
1181    Convergente     3.3600            594.41              469.42                0.8287
1182    Convergente     3.3620            594.80              469.83                0.8286
1183    Convergente     3.3640            595.19              470.24                0.8285
1184    Convergente     3.3660            595.58              470.65                0.8283
1185    Convergente     3.3680            595.97              471.06                0.8282
1186    Convergente     3.3700            596.37              471.47                0.8280
1187    Convergente     3.3720            596.76              471.88                0.8279
1188    Convergente     3.3740            597.15              472.29                0.8277
1189    Convergente     3.3760            597.54              472.70                0.8276
1190    Convergente     3.3780            597.94              473.11                0.8275
1191    Convergente     3.3800            598.33              473.52                0.8273
1192    Convergente     3.3820            598.72              473.93                0.8272
1193    Convergente     3.3840            599.11              474.34                0.8270
1194    Convergente     3.3860            599.51              474.76                0.8269
1195    Convergente     3.3880            599.90              475.17                0.8267
1196    Convergente     3.3900            600.29              475.58                0.8266
1197    Convergente     3.3920            600.69              475.99                0.8265
1198    Convergente     3.3940            601.08              476.41                0.8263
1199    Convergente     3.3960            601.47              476.82                0.8262
1200    Convergente     3.3980            601.87              477.23                0.8260
1201    Convergente     3.4000            602.26              477.64                0.8259
1202    Convergente     3.4020            602.65              478.06                0.8257
1203    Convergente     3.4040            603.05              478.47                0.8256
1204    Convergente     3.4060            603.44              478.89                0.8255
1205    Convergente     3.4080            603.83              479.30                0.8253
1206    Convergente     3.4100            604.23              479.71                0.8252
1207    Convergente     3.4120            604.62              480.13                0.8250
1208    Convergente     3.4140            605.01              480.54                0.8249
1209    Convergente     3.4160            605.41              480.96                0.8247
1210    Convergente     3.4180            605.80              481.37                0.8246
1211    Convergente     3.4200            606.20              481.79                0.8244
1212    Convergente     3.4220            606.59              482.21                0.8243
1213    Convergente     3.4240            606.99              482.62                0.8241
1214    Convergente     3.4260            607.38              483.04                0.8240
1215    Convergente     3.4280            607.77              483.45                0.8239
1216    Convergente     3.4300            608.17              483.87                0.8237
1217    Convergente     3.4320            608.56              484.29                0.8236
1218    Convergente     3.4340            608.96              484.71                0.8234
1219    Convergente     3.4360            609.35              485.12                0.8233
1220    Convergente     3.4380            609.75              485.54                0.8231
1221    Convergente     3.4400            610.14              485.96                0.8230
1222    Convergente     3.4420            610.54              486.38                0.8228
1223    Convergente     3.4440            610.93              486.80                0.8227
1224    Convergente     3.4460            611.33              487.21                0.8226
1225    Convergente     3.4480            611.72              487.63                0.8224
1226    Convergente     3.4500            612.12              488.05                0.8223
1227    Convergente     3.4520            612.51              488.47                0.8221
1228    Convergente     3.4540            612.91              488.89                0.8220
1229    Convergente     3.4560            613.30              489.31                0.8218
1230    Convergente     3.4580            613.70              489.73                0.8217
1231    Convergente     3.4600            614.10              490.15                0.8215
1232    Convergente     3.4620            614.49              490.57                0.8214
1233    Convergente     3.4640            614.89              490.99                0.8212
1234    Convergente     3.4660            615.28              491.41                0.8211
1235    Convergente     3.4680            615.68              491.84                0.8209
1236    Convergente     3.4700            616.07              492.26                0.8208
1237    Convergente     3.4720            616.47              492.68                0.8206
1238    Convergente     3.4740            616.87              493.10                0.8205
1239    Convergente     3.4760            617.26              493.52                0.8204
1240    Convergente     3.4780            617.66              493.95                0.8202
1241    Convergente     3.4800            618.06              494.37                0.8201
1242    Convergente     3.4820            618.45              494.79                0.8199
1243    Convergente     3.4840            618.85              495.22                0.8198
1244    Convergente     3.4860            619.25              495.64                0.8196
1245    Convergente     3.4880            619.64              496.06                0.8195
1246    Convergente     3.4900            620.04              496.49                0.8193
1247    Convergente     3.4920            620.44              496.91                0.8192
1248    Convergente     3.4940            620.83              497.34                0.8190
1249    Convergente     3.4960            621.23              497.76                0.8189
1250    Convergente     3.4980            621.63              498.19                0.8187
1251    Convergente     3.5000            622.02              498.61                0.8186
1252    Convergente     3.5020            622.42              499.04                0.8184
1253    Convergente     3.5040            622.82              499.46                0.8183
1254    Convergente     3.5060            623.22              499.89                0.8181
1255    Convergente     3.5080            623.61              500.32                0.8180
1256    Convergente     3.5100            624.01              500.74                0.8178
1257    Convergente     3.5120            624.41              501.17                0.8177
1258    Convergente     3.5140            624.81              501.60                0.8175
1259    Convergente     3.5160            625.20              502.02                0.8174
1260    Convergente     3.5180            625.60              502.45                0.8172
1261    Convergente     3.5200            626.00              502.88                0.8171
1262    Convergente     3.5220            626.40              503.31                0.8169
1263    Convergente     3.5240            626.80              503.74                0.8168
1264    Convergente     3.5260            627.20              504.17                0.8167
1265    Convergente     3.5280            627.59              504.59                0.8165
1266    Convergente     3.5300            627.99              505.02                0.8164
1267    Convergente     3.5320            628.39              505.45                0.8162
1268    Convergente     3.5340            628.79              505.88                0.8161
1269    Convergente     3.5360            629.19              506.31                0.8159
1270    Convergente     3.5380            629.59              506.74                0.8158
1271    Convergente     3.5400            629.99              507.17                0.8156
1272    Convergente     3.5420            630.38              507.60                0.8155
1273    Convergente     3.5440            630.78              508.03                0.8153
1274    Convergente     3.5460            631.18              508.47                0.8152
1275    Convergente     3.5480            631.58              508.90                0.8150
1276    Convergente     3.5500            631.98              509.33                0.8149
1277    Convergente     3.5520            632.38              509.76                0.8147
1278    Convergente     3.5540            632.78              510.19                0.8146
1279    Convergente     3.5560            633.18              510.63                0.8144
1280    Convergente     3.5580            633.58              511.06                0.8143
1281    Convergente     3.5600            633.98              511.49                0.8141
1282    Convergente     3.5620            634.38              511.92                0.8139
1283    Convergente     3.5640            634.78              512.36                0.8138
1284    Convergente     3.5660            635.18              512.79                0.8136
1285    Convergente     3.5680            635.58              513.23                0.8135
1286    Convergente     3.5700            635.98              513.66                0.8133
1287    Convergente     3.5720            636.38              514.10                0.8132
1288    Convergente     3.5740            636.78              514.53                0.8130
1289    Convergente     3.5760            637.18              514.97                0.8129
1290    Convergente     3.5780            637.58              515.40                0.8127
1291    Convergente     3.5800            637.98              515.84                0.8126
1292    Convergente     3.5820            638.38              516.27                0.8124
1293    Convergente     3.5840            638.78              516.71                0.8123
1294    Convergente     3.5860            639.18              517.14                0.8121
1295    Convergente     3.5880            639.58              517.58                0.8120
1296    Convergente     3.5900            639.98              518.02                0.8118
1297    Convergente     3.5920            640.38              518.46                0.8117
1298    Convergente     3.5940            640.78              518.89                0.8115
1299    Convergente     3.5960            641.19              519.33                0.8114
1300    Convergente     3.5980            641.59              519.77                0.8112
1301    Convergente     3.6000            641.99              520.21                0.8111
1302    Convergente     3.6020            642.39              520.65                0.8109
1303    Convergente     3.6040            642.79              521.08                0.8108
1304    Convergente     3.6060            643.19              521.52                0.8106
1305    Convergente     3.6080            643.59              521.96                0.8105
1306    Convergente     3.6100            644.00              522.40                0.8103
1307    Convergente     3.6120            644.40              522.84                0.8101
1308    Convergente     3.6140            644.80              523.28                0.8100
1309    Convergente     3.6160            645.20              523.72                0.8098
1310    Convergente     3.6180            645.60              524.16                0.8097
1311    Convergente     3.6200            646.01              524.61                0.8095
1312    Convergente     3.6220            646.41              525.05                0.8094
1313    Convergente     3.6240            646.81              525.49                0.8092
1314    Convergente     3.6260            647.21              525.93                0.8091
1315    Convergente     3.6280            647.62              526.37                0.8089
1316    Convergente     3.6300            648.02              526.81                0.8088
1317    Convergente     3.6320            648.42              527.26                0.8086
1318    Convergente     3.6340            648.82              527.70                0.8085
1319    Convergente     3.6360            649.23              528.14                0.8083
1320    Convergente     3.6380            649.63              528.59                0.8081
1321    Convergente     3.6400            650.03              529.03                0.8080
1322    Convergente     3.6420            650.44              529.47                0.8078
1323    Convergente     3.6440            650.84              529.92                0.8077
1324    Convergente     3.6460            651.24              530.36                0.8075
1325    Convergente     3.6480            651.65              530.81                0.8074
1326    Convergente     3.6500            652.05              531.25                0.8072
1327    Convergente     3.6520            652.45              531.70                0.8071
1328    Convergente     3.6540            652.86              532.14                0.8069
1329    Convergente     3.6560            653.26              532.59                0.8068
1330    Convergente     3.6580            653.66              533.04                0.8066
1331    Convergente     3.6600            654.07              533.48                0.8064
1332    Convergente     3.6620            654.47              533.93                0.8063
1333    Convergente     3.6640            654.88              534.38                0.8061
1334    Convergente     3.6660            655.28              534.82                0.8060
1335    Convergente     3.6680            655.68              535.27                0.8058
1336    Convergente     3.6700            656.09              535.72                0.8057
1337    Convergente     3.6720            656.49              536.17                0.8055
1338    Convergente     3.6740            656.90              536.62                0.8054
1339    Convergente     3.6760            657.30              537.07                0.8052
1340    Convergente     3.6780            657.71              537.51                0.8050
1341    Convergente     3.6800            658.11              537.96                0.8049
1342    Convergente     3.6820            658.52              538.41                0.8047
1343    Convergente     3.6840            658.92              538.86                0.8046
1344    Convergente     3.6860            659.33              539.31                0.8044
1345    Convergente     3.6880            659.73              539.76                0.8043
1346    Convergente     3.6900            660.14              540.21                0.8041
1347    Convergente     3.6920            660.54              540.67                0.8039
1348    Convergente     3.6940            660.95              541.12                0.8038
1349    Convergente     3.6960            661.35              541.57                0.8036
1350    Convergente     3.6980            661.76              542.02                0.8035
1351    Convergente     3.7000            662.16              542.47                0.8033
1352    Convergente     3.7020            662.57              542.93                0.8032
1353    Convergente     3.7040            662.98              543.38                0.8030
1354    Convergente     3.7060            663.38              543.83                0.8028
1355    Convergente     3.7080            663.79              544.28                0.8027
1356    Convergente     3.7100            664.19              544.74                0.8025
1357    Convergente     3.7120            664.60              545.19                0.8024
1358    Convergente     3.7140            665.01              545.65                0.8022
1359    Convergente     3.7160            665.41              546.10                0.8020
1360    Convergente     3.7180            665.82              546.56                0.8019
1361    Convergente     3.7200            666.23              547.01                0.8017
1362    Convergente     3.7220            666.63              547.47                0.8016
1363    Convergente     3.7240            667.04              547.92                0.8014
1364    Convergente     3.7260            667.45              548.38                0.8013
1365    Convergente     3.7280            667.85              548.83                0.8011
1366    Convergente     3.7300            668.26              549.29                0.8009
1367    Convergente     3.7320            668.67              549.75                0.8008
1368    Convergente     3.7340            669.08              550.20                0.8006
1369    Convergente     3.7360            669.48              550.66                0.8005
1370    Convergente     3.7380            669.89              551.12                0.8003
1371    Convergente     3.7400            670.30              551.58                0.8001
1372    Convergente     3.7420            670.71              552.04                0.8000
1373    Convergente     3.7440            671.11              552.50                0.7998
1374    Convergente     3.7460            671.52              552.95                0.7997
1375    Convergente     3.7480            671.93              553.41                0.7995
1376    Convergente     3.7500            672.34              553.87                0.7993
1377    Convergente     3.7520            672.74              554.33                0.7992
1378    Convergente     3.7540            673.15              554.79                0.7990
1379    Convergente     3.7560            673.56              555.25                0.7989
1380    Convergente     3.7580            673.97              555.71                0.7987
1381    Convergente     3.7600            674.38              556.17                0.7985
1382    Convergente     3.7620            674.79              556.64                0.7984
1383    Convergente     3.7640            675.20              557.10                0.7982
1384    Convergente     3.7660            675.60              557.56                0.7981
1385    Convergente     3.7680            676.01              558.02                0.7979
1386    Convergente     3.7700            676.42              558.48                0.7977
1387    Convergente     3.7720            676.83              558.95                0.7976
1388    Convergente     3.7740            677.24              559.41                0.7974
1389    Convergente     3.7760            677.65              559.87                0.7972
1390    Convergente     3.7780            678.06              560.34                0.7971
1391    Convergente     3.7800            678.47              560.80                0.7969
1392    Convergente     3.7820            678.88              561.27                0.7968
1393    Convergente     3.7840            679.29              561.73                0.7966
1394    Convergente     3.7860            679.70              562.20                0.7964
1395    Convergente     3.7880            680.11              562.66                0.7963
1396    Convergente     3.7900            680.52              563.13                0.7961
1397    Convergente     3.7920            680.93              563.59                0.7960
1398    Convergente     3.7940            681.34              564.06                0.7958
1399    Convergente     3.7960            681.75              564.53                0.7956
1400    Convergente     3.7980            682.16              564.99                0.7955
1401    Convergente     3.8000            682.57              565.46                0.7953
1402    Convergente     3.8020            682.98              565.93                0.7951
1403    Convergente     3.8040            683.39              566.39                0.7950
1404    Convergente     3.8060            683.80              566.86                0.7948
1405    Convergente     3.8080            684.21              567.33                0.7946
1406    Convergente     3.8100            684.62              567.80                0.7945
1407    Convergente     3.8120            685.03              568.27                0.7943
1408    Convergente     3.8140            685.44              568.74                0.7942
1409    Convergente     3.8160            685.86              569.21                0.7940
1410    Convergente     3.8180            686.27              569.68                0.7938
1411    Convergente     3.8200            686.68              570.15                0.7937
1412    Convergente     3.8220            687.09              570.62                0.7935
1413    Convergente     3.8240            687.50              571.09                0.7933
1414    Convergente     3.8260            687.91              571.56                0.7932
1415    Convergente     3.8280            688.32              572.03                0.7930
1416    Convergente     3.8300            688.74              572.50                0.7928
1417    Convergente     3.8320            689.15              572.98                0.7927
1418    Convergente     3.8340            689.56              573.45                0.7925
1419    Convergente     3.8360            689.97              573.92                0.7923
1420    Convergente     3.8380            690.39              574.39                0.7922
1421    Convergente     3.8400            690.80              574.87                0.7920
1422    Convergente     3.8420            691.21              575.34                0.7919
1423    Convergente     3.8440            691.62              575.82                0.7917
1424    Convergente     3.8460            692.04              576.29                0.7915
1425    Convergente     3.8480            692.45              576.77                0.7914
1426    Convergente     3.8500            692.86              577.24                0.7912
1427    Convergente     3.8520            693.27              577.72                0.7910
1428    Convergente     3.8540            693.69              578.19                0.7909
1429    Convergente     3.8560            694.10              578.67                0.7907
1430    Convergente     3.8580            694.51              579.14                0.7905
1431    Convergente     3.8600            694.93              579.62                0.7904
1432    Convergente     3.8620            695.34              580.10                0.7902
1433    Convergente     3.8640            695.75              580.57                0.7900
1434    Convergente     3.8660            696.17              581.05                0.7899
1435    Convergente     3.8680            696.58              581.53                0.7897
1436    Convergente     3.8700            697.00              582.01                0.7895
1437    Convergente     3.8720            697.41              582.49                0.7894
1438    Convergente     3.8740            697.82              582.97                0.7892
1439    Convergente     3.8760            698.24              583.45                0.7890
1440    Convergente     3.8780            698.65              583.93                0.7889
1441    Convergente     3.8800            699.07              584.41                0.7887
1442    Convergente     3.8820            699.48              584.89                0.7885
1443    Convergente     3.8840            699.90              585.37                0.7884
1444    Convergente     3.8860            700.31              585.85                0.7882
1445    Convergente     3.8880            700.73              586.33                0.7880
1446    Convergente     3.8900            701.14              586.81                0.7879
1447    Convergente     3.8920            701.56              587.29                0.7877
1448    Convergente     3.8940            701.97              587.77                0.7875
1449    Convergente     3.8960            702.39              588.26                0.7873
1450    Convergente     3.8980            702.80              588.74                0.7872
1451    Convergente     3.9000            703.22              589.22                0.7870
1452    Convergente     3.9020            703.63              589.71                0.7868
1453    Convergente     3.9040            704.05              590.19                0.7867
1454    Convergente     3.9060            704.47              590.68                0.7865
1455    Convergente     3.9080            704.88              591.16                0.7863
1456    Convergente     3.9100            705.30              591.65                0.7862
1457    Convergente     3.9120            705.71              592.13                0.7860
1458    Convergente     3.9140            706.13              592.62                0.7858
1459    Convergente     3.9160            706.55              593.10                0.7857
1460    Convergente     3.9180            706.96              593.59                0.7855
1461    Convergente     3.9200            707.38              594.08                0.7853
1462    Convergente     3.9220            707.80              594.56                0.7851
1463    Convergente     3.9240            708.21              595.05                0.7850
1464    Convergente     3.9260            708.63              595.54                0.7848
1465    Convergente     3.9280            709.05              596.03                0.7846
1466    Convergente     3.9300            709.46              596.51                0.7845
1467    Convergente     3.9320            709.88              597.00                0.7843
1468    Convergente     3.9340            710.30              597.49                0.7841
1469    Convergente     3.9360            710.72              597.98                0.7839
1470    Convergente     3.9380            711.13              598.47                0.7838
1471    Convergente     3.9400            711.55              598.96                0.7836
1472    Convergente     3.9420            711.97              599.45                0.7834
1473    Convergente     3.9440            712.39              599.94                0.7833
1474    Convergente     3.9460            712.81              600.43                0.7831
1475    Convergente     3.9480            713.22              600.93                0.7829
1476    Convergente     3.9500            713.64              601.42                0.7827
1477    Convergente     3.9520            714.06              601.91                0.7826
1478    Convergente     3.9540            714.48              602.40                0.7824
1479    Convergente     3.9560            714.90              602.90                0.7822
1480    Convergente     3.9580            715.32              603.39                0.7821
1481    Convergente     3.9600            715.74              603.88                0.7819
1482    Convergente     3.9620            716.15              604.38                0.7817
1483    Convergente     3.9640            716.57              604.87                0.7815
1484    Convergente     3.9660            716.99              605.37                0.7814
1485    Convergente     3.9680            717.41              605.86                0.7812
1486    Convergente     3.9700            717.83              606.36                0.7810
1487    Convergente     3.9720            718.25              606.85                0.7808
1488    Convergente     3.9740            718.67              607.35                0.7807
1489    Convergente     3.9760            719.09              607.84                0.7805
1490    Convergente     3.9780            719.51              608.34                0.7803
1491    Convergente     3.9800            719.93              608.84                0.7802
1492    Convergente     3.9820            720.35              609.34                0.7800
1493    Convergente     3.9840            720.77              609.83                0.7798
