
====================================================================================================
RELATORIO DE EXECUCAO DO FLUXO DE POTENCIA CONTINUADO (CONVERGENCIA)
SISTEMA: IEEE 118 BARRAS
DATA: 20/11/2025 19:20:51
====================================================================================================

NUM.    STATUS          PASSO (LAMBDA)    CARGA TOTAL (MW)    CARGA TOTAL (Mvar)    TENSAO MIN (PU)
1021    Convergente     3.0400            12771.44            10078.33              0.7835
1022    Convergente     3.0420            12782.69            10102.63              0.7829
1023    Convergente     3.0440            12793.97            10127.06              0.7824
1024    Convergente     3.0460            12805.26            10151.61              0.7818
1025    Convergente     3.0480            12816.58            10176.30              0.7813
1026    Convergente     3.0500            12827.91            10201.11              0.7807
1027    Convergente     3.0520            12839.28            10226.07              0.7801
1028    Convergente     3.0540            12850.66            10251.16              0.7796
1029    Convergente     3.0560            12862.07            10276.39              0.7790
1030    Convergente     3.0580            12873.50            10301.76              0.7784
1031    Convergente     3.0600            12884.96            10327.28              0.7778
1032    Convergente     3.0620            12896.44            10352.95              0.7772
1033    Convergente     3.0640            12907.95            10378.77              0.7766
1034    Convergente     3.0660            12919.48            10404.75              0.7760
1035    Convergente     3.0680            12931.04            10430.88              0.7754
1036    Convergente     3.0700            12942.63            10457.18              0.7748
1037    Convergente     3.0720            12954.25            10483.65              0.7742
1038    Convergente     3.0740            12965.89            10510.28              0.7735
1039    Convergente     3.0760            12977.57            10537.09              0.7729
1040    Convergente     3.0780            12989.27            10564.08              0.7723
1041    Convergente     3.0800            13001.01            10591.25              0.7716
1042    Convergente     3.0820            13012.78            10618.61              0.7709
1043    Convergente     3.0840            13024.58            10646.16              0.7703
1044    Convergente     3.0860            13036.41            10673.91              0.7696
1045    Convergente     3.0880            13048.28            10701.86              0.7689
1046    Convergente     3.0900            13060.18            10730.02              0.7683
1047    Convergente     3.0920            13072.12            10758.40              0.7676
1048    Convergente     3.0940            13084.10            10786.99              0.7669
1049    Convergente     3.0960            13096.11            10815.81              0.7662
1050    Convergente     3.0980            13108.16            10844.86              0.7654
1051    Convergente     3.1000            13120.26            10874.16              0.7647
1052    Convergente     3.1020            13132.39            10903.70              0.7640
1053    Convergente     3.1040            13144.57            10933.50              0.7632
1054    Convergente     3.1060            13156.80            10963.56              0.7625
1055    Convergente     3.1080            13169.07            10993.90              0.7617
1056    Convergente     3.1100            13181.39            11024.52              0.7609
1057    Convergente     3.1120            13193.75            11055.44              0.7602
1058    Convergente     3.1140            13206.17            11086.66              0.7594
1059    Convergente     3.1160            13218.65            11118.19              0.7585
1060    Convergente     3.1180            13231.18            11150.06              0.7577
1061    Convergente     3.1200            13243.76            11182.26              0.7569
1062    Convergente     3.1220            13256.41            11214.82              0.7560
1063    Convergente     3.1240            13269.12            11247.76              0.7552
1064    Convergente     3.1260            13281.89            11281.08              0.7543
1065    Convergente     3.1280            13294.73            11314.81              0.7534
1066    Convergente     3.1300            13307.65            11348.96              0.7525
1067    Convergente     3.1320            13320.64            11383.56              0.7516
1068    Convergente     3.1340            13333.71            11418.63              0.7506
1069    Convergente     3.1360            13346.86            11454.20              0.7497
1070    Convergente     3.1380            13360.11            11490.28              0.7487
1071    Convergente     3.1400            13373.44            11526.92              0.7477
1072    Convergente     3.1420            13386.88            11564.15              0.7466
1073    Convergente     3.1440            13400.42            11602.01              0.7456
1074    Convergente     3.1460            13414.07            11640.53              0.7445
1075    Convergente     3.1480            13427.84            11679.76              0.7434
1076    Convergente     3.1500            13441.75            11719.76              0.7422
1077    Convergente     3.1520            13455.79            11760.59              0.7411
1078    Convergente     3.1540            13469.99            11802.31              0.7398
1079    Convergente     3.1560            13484.35            11845.01              0.7386
1080    Convergente     3.1580            13498.89            11888.78              0.7373
1081    Convergente     3.1600            13513.63            11933.72              0.7359
1082    Convergente     3.1620            13528.59            11979.97              0.7345
1083    Convergente     3.1640            13543.80            12027.68              0.7331
1084    Convergente     3.1660            13559.28            12077.04              0.7316
1085    Convergente     3.1680            13575.09            12128.28              0.7300
1086    Convergente     3.1700            13591.26            12181.71              0.7283
1087    Convergente     3.1720            13607.87            12237.71              0.7265
1088    Convergente     3.1740            13625.01            12296.80              0.7245
1089    Convergente     3.1760            13642.79            12359.72              0.7224
1090    Convergente     3.1780            13661.40            12427.54              0.7201
1091    Convergente     3.1800            13681.13            12502.00              0.7176
1092    Convergente     3.1820            13702.51            12586.16              0.7146
1093    Convergente     3.1840            13726.66            12686.68              0.7109
1094    Convergente     3.1860            13757.34            12825.82              0.7055
1095    Divergente      3.1880            ---                 ---                   ---
1096    Convergente     3.1870            13785.14            12968.96              0.6997
1097    Divergente      3.1880            ---                 ---                   ---
1098    Divergente      3.1875            ---                 ---                   ---
1099    Divergente      3.1872            ---                 ---                   ---
1100    Divergente      3.1871            ---                 ---                   ---
1101    Divergente      3.1871            ---                 ---                   ---
1102    Divergente      3.1870            ---                 ---                   ---
1103    Convergente     3.1870            13786.19            12974.84              0.6994
1104    Divergente      3.1870            ---                 ---                   ---
1105    Convergente     3.1870            13786.77            12978.12              0.6993
1106    Divergente      3.1870            ---                 ---                   ---
====================================================================================================
